sentiment,text_lemmatized
1,perdido hacer valoración pao falta recibido menos tl menos hoy ir enfadar equipo tomar decisión mejorable siempre hoy llegar llegado final culpa melchor gaspar difallah
1,pues si gente enfadado baltasar verás enterar snchz prometer guardar hacer guardar constitución
1,oir sentir esq cris día enfadado limpieza q chapa macho jefe otdirectoar
1,mano reclama distante solo querer hablarteeeeeee
1,persona frío distante cuestiona q
1,weon q diga q kiere mandar chucha si andar ma distante konmigo
1,distante pa cuidar corazóncito
1,hpta jajaja empezar gustar verdad siento distante
1,sentí leve lejano movimiento terrestre llegar temblar hago pozo sr temblor
1,pasar tanto lejano siento alguien contar
1,esperar hablar número monterrey avisen carlos bremer tío lejano acordar testamento
1,taj mahal construir equipo equipo sueño lejano vinita kinra unidostodosx dezurdateam
1,año voy ver tanto lejano cada vez cerquitar
1,alejado mejor versión
1,dar gracia diosito haber yo alejar familia
1,extrañar alejado amistad definitivamente mimsa persona q conocer
1,aunque poco gente contar martin q ayer hoy super alejado imperio granhermano
1,líbrame señor todo gente vivir vida alejado hate
1,extraño sensación dos semana trabajar tantísimo vida stand by distanciado gente mundo desaparecido
1,si doler ver yo distanciado jajajajaajajajajaj si bandir
1,oigar asustar si año cuento menos vido si notar distanciado malo solo querer aprender solo enfocar yo muchísimo valorar espacio vido cuerpo pedir respeto decisión
1,tanto distanciado q entere sp tarde
1,distanciado papá sigo poniéndome feliz logro si mio
1,extraño componer viejo últimamente ar re desconectar
1,hecho dicho gonorrea hp desconectar
1,hermosa vacación costa completamente desconectado mundo celular nunca año
1,igual hacer sentir solo desconectado mundo veces incluso costar conectar yo conmigo mismo ahí pierdo abandonar real hundo desdén hacia vida
1,inicio año ser tanto desconectar
1,art corte general mediante ley poder motivo interés nacional c sustituir iniciativo corporación referir apartado artículo
1,abrir apartado díganme pensar contenido manera general importar querer saber verdad malo bueno
1,hacer apartado headcanons pq siempre perder
1,art derecho reconocido artículo apartado artículo apartado d artículo apartado artículo apartado poder ser suspender acuerde declaración excepción sitio
1,necesitar presupuesto hacer yo  él él luego par página losescalonesdelmillon apartado inscripción ser preciso agradecer montón buena noche
1,cantar canción pantalona voz felix pasión jajajo sonar re bien voz grave
1,necesitar matón retirado vida
1,ver retirado tulum neta
1,cigarritir relativamente tarde salido aire fumar él ir ser hora unir él equipo cenar bien retirado ahora aportar llegar tarde llegar ah vino poner mismo mesa mañana
1,vehículo retirado rutar sur km sector pas enrique sorir todo pista habilitado avanzar precaución víaschile
1,tanto transparente inaccesible
1,si creer cineteca deber costar treinta peso sentir si distribución cine independiente complicado subir precio hacer inaccesible peso si caro espacio suponer público
1,ángel gonzález aquí allí quién aquí dónde dentro dar mundo secreto corazón mundo remoto inaccesible dar
1,así prácticar inaccesible encontrar veredicto eficaz verdad acontecimiento constante cambio infinito universo real real
1,año persona frío egocéntrico inaccesible fucking world
1,distinto solo solitario
1,ayuda llevar hora jugar solitario poder parar
1,camino éxito sacrificado solitario
1,gente bts si si subir oyente mensual mantener hito siempre bt motivación superar fandom así ir transmitir álbum bts hacer stream poder dejen lado proyecto solitario
1,hit carrera querecuto turno hombre bás mvp nuevo líder solitario avg henry blanco dirigir cc mismo alguacil
1,lado creativo idea gana hacer contenido lado deprimido triste aislado encerrado querer hablar nadie dos lado intentar convivir
1,querer lado bar aislado vagabundo
1,oir cosa aqui barna llovido todo tarde significar echo cabalgatar curro tarde aislado mundo exterior
1,solo libertad comunidad vender idea individuo aislado esclavizarnos patria
1,quedado totalmente aislado suelo hacer método erróneo autodefenso
1,deber junto seguramente terminarer colgado separado benjamin franklin unidostodosx dezurdateam
1,ver aunque baile llame chantar él pico decir cris algun dia podrio dar él cara brendar explicar él estar salir lastima cristiar ah brendir bastante sensible triste estir separado dos
1,roca contribuir adelante probar antártido desgajado tectónicamente continente inmenso australia indio áfrica madagascar suramérico separado desmigajado perdido
1,poder hablar tú mandarte mensaje hablar así separar
1,pues menos mal separado discografíca mismísimo xoxo
1,reservado mejor ir ir vida
1,primero beso reservado
1,creer aún ser reservar cosa poder ser salir
1,quedar top top reservado culon lindo
1,enamorado amigo manager gregorio dioooosssss taaaannnnnnnnn reservado tímido simpático vergonzoso canchero yyyyyyyyyy
1,pedir perdón si indiferente quedar razón decir abiertamente méxico doler cabrón romo igual gente
1,actitud tanto raro indiferente mismo tiempo desmotivadorar
1,indiferente culera decir
1,hermana ansopa aceptado twitter parecer maravilloso
1,mismo tiempo empezaba tratar indiferente conociéndolo
2,aguanto parecer estúpido
2,costco puro naco estúpido verdad
2,dio vergüenza dar rl vídeo sorriendl estúpido borde lss lágrima
2,estúpido poner llorar
2,único gusto culposo romcoms película comedio s vez humor estúpido cuestionable
2,sentir bien pendejo
2,mañana primero día ir tener dar cadenero antro pq amigo mayor edad pelastir pendejo
2,novia hijo señora sólo traigo bien pendejo interesar
2,chile pendejo crush sistoy kebonito gracioso inteligente leal agradable noble larguísimo etc ahora dedicar putería pa sacarmelo kokoro
2,culpa x ser bello mia x  ser pendejo
2,levante tanto desorientado marica mama llamo pense diar siguiente am
2,costar actualizarme despierto después dormir demasiado desorientado
2,desorientado caer brazo primero hombre ver
2,hacer día cónclave petro evaluar ministro pasado tanto desorientado pensar gabinete bien conformado desastre mindeport licitación pasaport merecer cambio cartera
2,pa fume maldito cogollo dejo desorientado jajajajajaja
2,desconcertado realidad vivo subconsciente
2,trist enojado sentir remordimiento frustrado quizar ninguno respuesta desenfocado mejor desconcertado mejor quedo callado
2,totalmente desconcertado hoy
2,licha hacer desconcertado re nico habia susurrado kjjjjj
2,golazo faltar contundencia contundensia desesperante equipo caído empir tú cambio digno demente desconcertado aún equipo
2,querer saber cocina cociné cuarentén mundo perdido buen chef
2,aco hablar cn hermano perdido ke personaje
2,persona perder tiempo perder nocion tiempo recuperamos tiempo perdido bambaşkabiri
2,verdad comporte mamá enseño perdido aún sigo perdido siento amor
2,oigar lar termino primero clasificación round robin ahorita perdido juego ser último
2,voz novio inglés excitar
2,puta madre ir varios mj x whatsapp telegram invitarme obtener extra dar like s publicación saber m pendejo creer lopezobrador ir chinguenlo si bañar si estudiar atolondrado atolizado
2,tanto tarao hacer hervir huevo momento salir atolondrado guardé entreverado resto ahora saber cuál crudo cuál cocido
2,pasar después trabajar titán volver atolondrado nv
2,momento atolondrado nervioso expectativa verguenza halagar si acostumbrado mejor verguenza saber quedar falta
2,desorientador hoy básicamente jueves
2,pot rro desorientador cole creer encima maestro dicho maestro escuela indignado
2,realmente desorientador desolador cómo romper orto llegar fin mes nunca alcanzar sumalar elección lejos representar esperanza cambio dio triste
2,despertar él noche desorientador vida jajajajajj creer am
2,desorientador despertar mañana presión deadlinar seguir descenso demencia último año comprender inquieto idea poco semana ir tener sentar yo escribir nuevo novela
2,desperte contigo enredado pieeel
2,cómo ir enredar hacer
2,vean alguien enredado complicar él regañen presionar enseñenle manejar situación resolver él mantener calma recordar algun momento mismo situación
2,hablar enredado perdón
2,millón bajar día tanto número enredado
2,mirar luz obscuro mami conjuro cintura poner relax
2,adiós cabello rubio hola castaño obscuro halaguenme
2,preferir obscuro contigo ilumino
2,indo parque levar hq
2,mierdísima pm obscuro
2,lado creativo idea gana hacer contenido lado deprimido triste aislado encerrado querer hablar nadie dos lado intentar convivir
2,querer lado bar aislado vagabundo
2,oir cosa aqui barna llovido todo tarde significar echo cabalgatar curro tarde aislado mundo exterior
2,solo libertad comunidad vender idea individuo aislado esclavizarnos patria
2,quedado totalmente aislado suelo hacer método erróneo autodefenso
2,distinto solo solitario
2,ayuda llevar hora jugar solitario poder parar
2,camino éxito sacrificado solitario
2,gente bts si si subir oyente mensual mantener hito siempre bt motivación superar fandom así ir transmitir álbum bts hacer stream poder dejen lado proyecto solitario
2,hit carrera querecuto turno hombre bás mvp nuevo líder solitario avg henry blanco dirigir cc mismo alguacil
2,cada dia pasar mas qsco d alo gente ir terminar ser marginar vivir encerrado casa amigo igual ahora peor
2,pegar vuelta abrazar él scioli quedar marginado paso cuadrazo político ahora volver ser quebrar facho mas menos verdad pensar cristinismo circa
2,quedar amiga dicho votar vez paul decir quier votar marginado esq salido tiktok decir estallado
2,creer noche tocar ver fin ventaja ser marginar esperar deje igual acabé libro
2,marginado socialmente sentir seguir gh
2,creer único gay seguir soltero
2,corregir sinkier porke wey ke ewta ahi bien perro estricto estatus solterio viudo soltero divorcisdonanonimo edoectador ke sistema recoleccionndir basura guero estar abogado buscar asesino vano suelto
2,definitivamente tiempo solterir intentar hablar alguien complicado
2,amor mejor quedé soltero
2,fin sebastián soltero
2,peor q hacer novelito mierda haber abandonar trama banda centrar él mismo clich siempre buenísimo cagar buenoschico
2,hacer necesidad afecto siento perrito abandonado nadie querer
2,vivo dar vuelta alrededor perro abandonado calle seguir
2,dormir lam puse escape perfecto acabar despertar gh terminar sillón despídanse cuello abandonado
2,perdón habertir abandonar mamá sanar año
2,distinto solo solitario
2,ayuda llevar hora jugar solitario poder parar
2,camino éxito sacrificado solitario
2,gente bts si si subir oyente mensual mantener hito siempre bt motivación superar fandom así ir transmitir álbum bts hacer stream poder dejen lado proyecto solitario
2,hit carrera querecuto turno hombre bás mvp nuevo líder solitario avg henry blanco dirigir cc mismo alguacil
2,rafaelhomez urgente detenido capitán retirado anyelo julio herediar gervasio cúcuta san antonio tachirar oficial bajo custodia dgcim detener tcnel gnb josé rafael gallardo pacheco preso incomunicado sede boleito dgcim razzia
2,ir noi dejar cargar computadora incomunicado poder decir hacer insiten estsoy endrogado seguiran ir policia terrorista solo miedo paso dejar amenazar arrestar facismo
2,pensar vivir pueblo incomunicado norte extremaduro hacer ahorrar claro resultar aquí veranear rico overpriced
2,imaginate vacación niño bajo nevado compañía libertypr dejar totalmente incomunicado internet gps vivir momento familiar dos llamado servicio cliente horrible
2,red orange hackeado hora incomunicado peli dejar mundo atrás hacer él realidad
